day,month,year,tavg,precip,globrad
6,4,1996,3.5,0,342.3
7,4,1996,8,0,1559.2
8,4,1996,7.7,0,1939.6
9,4,1996,7.2,0,1719
10,4,1996,6.4,0,1543.6
11,4,1996,6,0.2,1356.2
12,4,1996,2.1,2.3,216.4
13,4,1996,-0.6,0.3,1440.5
14,4,1996,0.6,1,939.2
15,4,1996,4.8,0,1969.6
16,4,1996,5.7,0,2246.4
17,4,1996,6.6,0,2198.3
18,4,1996,8.8,0,2212.3
19,4,1996,11.3,0,2127.4
20,4,1996,12.6,0,1951.6
21,4,1996,15.2,0,1882.1
22,4,1996,17.8,0,2068.4
23,4,1996,19.1,0,1999.6
24,4,1996,20.2,0,2076.2
25,4,1996,12.5,6,571.2
26,4,1996,11.6,0,1574.8
27,4,1996,10.2,0,1375.4
28,4,1996,10.7,0,2316.7
29,4,1996,12.5,0,1932.1
30,4,1996,9.2,1.7,1472.9
1,5,1996,10.5,0,1648.6
2,5,1996,10.7,0,1038.3
3,5,1996,10.9,3.1,830.2
4,5,1996,11.9,32.2,1297.5
5,5,1996,9.1,8.8,552.8
6,5,1996,6.3,0,1612.1
7,5,1996,7.2,0,2069.8
8,5,1996,7.6,5.4,455.1
9,5,1996,7.3,2.5,271.4
10,5,1996,5.2,5.1,203
11,5,1996,5.4,3.8,361.1
12,5,1996,8.8,0.1,932
13,5,1996,8.8,0,498.2
14,5,1996,12.7,0,1433.4
15,5,1996,12.7,0,1710.6
16,5,1996,12.3,0,1572.9
17,5,1996,8.9,0.6,658.1
18,5,1996,13,1.3,1055.3
19,5,1996,17.1,3.9,2056.9
20,5,1996,17,0.2,1708
21,5,1996,11.6,14.4,866.9
22,5,1996,11.6,0.7,2398
23,5,1996,10.7,8.6,953.1
24,5,1996,10.4,0.7,1111.9
25,5,1996,14.6,0,1639.5
26,5,1996,15.1,4.6,1391.5
27,5,1996,11.8,4.1,1713.8
28,5,1996,12.2,9.6,1204.9
29,5,1996,8.1,2.3,961.3
30,5,1996,11.7,0,2569.2
31,5,1996,17.9,0,1683.9
1,6,1996,21.5,0,2654.3
2,6,1996,16.5,0,2197.7
3,6,1996,13.1,0,1098.5
4,6,1996,12.3,5.5,675.7
5,6,1996,15.4,0,2554.4
6,6,1996,17.5,0,2422
7,6,1996,20.3,0,2821.4
8,6,1996,22.6,0,2663.1
9,6,1996,24.1,26,2377.6
10,6,1996,20.5,0.9,1645.3
11,6,1996,20.3,0,2001.3
12,6,1996,21.6,0,2318.4
13,6,1996,21.1,0.2,2252.2
14,6,1996,12.8,2.9,2190.2
15,6,1996,12.2,0,1883.3
16,6,1996,14,0,2560.6
17,6,1996,14.2,0,2390.8
18,6,1996,15.6,0,2330.6
19,6,1996,15.6,0.8,1787.8
20,6,1996,11.4,2,667.4
21,6,1996,11.2,3,1531.1
22,6,1996,11.3,0,1432.1
23,6,1996,11,0,1115.8
24,6,1996,12,0,894
25,6,1996,11.7,0,1056.2
26,6,1996,13.2,0,972
27,6,1996,14.6,0,1905.5
28,6,1996,14.6,0,1539.2
29,6,1996,13.7,0,1979.1
30,6,1996,15.5,38.8,1284.8
1,7,1996,12.2,1.3,870.2
2,7,1996,14.2,0.4,1451.8
3,7,1996,13.4,3.1,1789.1
4,7,1996,14.6,0,2098.7
5,7,1996,17.2,2.9,1154.2
6,7,1996,18.8,6.7,1740.3
7,7,1996,14.2,5.5,780.4
8,7,1996,14,0,2004.7
9,7,1996,11.7,22.8,196.9
10,7,1996,11.9,6.2,713.5
11,7,1996,15,0,2482.1
12,7,1996,13.2,1.7,443
13,7,1996,16.5,1.1,1121.6
14,7,1996,18.1,0,1572.4
15,7,1996,19.9,0,2043.6
16,7,1996,15.5,0,2039.8
17,7,1996,13.6,0.2,1924.6
18,7,1996,14.6,0,2491
19,7,1996,12,12.8,1326.7
20,7,1996,12.7,0,2230.7
21,7,1996,13.2,0,2629.8
22,7,1996,15.3,0,2418.7
23,7,1996,16.3,0,2255.5
24,7,1996,19.1,0,2379.8
25,7,1996,17.2,14.4,940.1
26,7,1996,16.3,4.1,780.6
27,7,1996,15.3,0,625.7
28,7,1996,16.3,4.1,780.6
29,7,1996,15.3,0,625.7
30,7,1996,17,11.6,1870.1
31,7,1996,17.3,0.8,1145.7
1,8,1996,16.9,0.1,1193.3
2,8,1996,20,0,2020.4
3,8,1996,18.2,0,1924.9
4,8,1996,15.8,0,1906.9
5,8,1996,14.1,0,1592.5
6,8,1996,15.5,0.1,2071.7
7,8,1996,16.1,0,1796.4
8,8,1996,17.3,0,1776.8
9,8,1996,18.1,0,1048.8
10,8,1996,19.4,0,2204.9
11,8,1996,19.3,0,2330.9
12,8,1996,20.2,0,1638.7
13,8,1996,18.9,0.6,769.5
14,8,1996,16.8,7.5,982
15,8,1996,15.8,0.4,1421.6
16,8,1996,15.6,1.2,798.8
17,8,1996,16.5,2.8,883.3
18,8,1996,17.7,0,1148.9
19,8,1996,17.6,0,1617.8
20,8,1996,20,0,2013.6
21,8,1996,20.5,0,2015.7
22,8,1996,20.2,0,1881.4
23,8,1996,19.5,0,1731.7
24,8,1996,20.1,0,1768.5
25,8,1996,18.9,10.2,1173.6
26,8,1996,16.5,7.7,998.2
27,8,1996,17.2,0,1776.7
28,8,1996,16.2,0,894.3
29,8,1996,17,2.4,634
30,8,1996,16.2,0.1,1853.6
31,8,1996,15.7,0,1453.6
1,9,1996,14.6,0,1022.7
2,9,1996,13.3,0,1423.9
3,9,1996,12.8,0,984.6
4,9,1996,15.4,0,1814.7
5,9,1996,14,0,1247.2
6,9,1996,11.8,2.4,1226.6
7,9,1996,9.6,0.7,1008.8
8,9,1996,12,0.9,1220.6
9,9,1996,10.9,2.6,968.6
10,9,1996,10.2,5.5,1014.4
11,9,1996,9.9,0.6,1067.4
12,9,1996,11,0.2,1498.9
13,9,1996,10.2,2.1,646.4
14,9,1996,9.2,12.3,757
15,9,1996,10.9,0.3,1210.1
16,9,1996,9.5,0.3,1224.1
17,9,1996,10,0,1117
18,9,1996,9.2,0.1,369.4
19,9,1996,9.6,0,1425.5
20,9,1996,8.2,0,1300
21,9,1996,8.1,0,1208.9
22,9,1996,8.6,0,755.6
23,9,1996,9,0,1379.6
24,9,1996,8.1,0,464
25,9,1996,8.7,1.4,389.5
26,9,1996,8,3.9,374.3
27,9,1996,9.3,0,726.5
28,9,1996,10.6,2.1,953
29,9,1996,12,0,1039.7
30,9,1996,10.2,5,321.5
1,10,1996,15.1,1.5,784.3
2,10,1996,14.9,1.3,895.4
3,10,1996,9.5,3.6,674.4
4,10,1996,8.6,0.1,955.5
5,10,1996,10.3,1.3,447.2
6,10,1996,9.2,0.3,586.4
7,10,1996,9.8,0.2,466
8,10,1996,10.2,0,754.3
9,10,1996,11.8,0,509.8
10,10,1996,11.8,0,627.1
11,10,1996,10.1,0.1,691.3
12,10,1996,6.4,0,1035.7
13,10,1996,8.7,0,974.8
14,10,1996,9.3,0,981.4
15,10,1996,7.8,0,915.4
16,10,1996,8.7,0,821.6
17,10,1996,10.8,0,669
18,10,1996,10.9,1.1,113.3
19,10,1996,9.9,0.2,337.9
20,10,1996,9.7,0.7,880.7
21,10,1996,8.6,3.5,384.6
22,10,1996,6.6,2.5,247
23,10,1996,8.9,3.3,222.4
24,10,1996,6,0,462.4
25,10,1996,6.8,0.1,460
26,10,1996,5.7,0,861.9
27,10,1996,6,0,814.1
28,10,1996,8.6,4.3,470.2
29,10,1996,11.8,11.1,123.2
30,10,1996,10.8,4.8,238.2
31,10,1996,7.7,4.2,364.3
1,11,1996,8.2,0.1,333.8
2,11,1996,8.3,1.1,126.7
3,11,1996,10.3,1.5,206.1
4,11,1996,13.2,0,212.1
5,11,1996,12.5,0,635.9
6,11,1996,11.9,0.1,413.6
7,11,1996,9.2,1.5,292.9
8,11,1996,9.4,1.9,290
9,11,1996,5.2,0.2,509
10,11,1996,3.7,2.7,360.9
11,11,1996,4.6,0,310.3
12,11,1996,6.6,0.1,385.6
13,11,1996,6.7,0.4,165.1
14,11,1996,6.9,1.2,113.8
15,11,1996,2.8,0,329.5
16,11,1996,1.4,0,160.8
17,11,1996,2.6,1.8,72.8
18,11,1996,3.8,0.1,59
19,11,1996,4.5,4,75.7
20,11,1996,3,0.4,58.7
21,11,1996,3.4,0,186.4
22,11,1996,3.4,2.3,98.1
23,11,1996,2.8,0,162.4
24,11,1996,-0.1,0,250.6
25,11,1996,-1.4,0,140.2
26,11,1996,-1.1,0,473.8
27,11,1996,-0.5,0,144.3
28,11,1996,-0.6,0.3,112.1
29,11,1996,-0.8,1.7,122.1
30,11,1996,-0.5,1.2,257.2
1,12,1996,0.4,2.1,148.6
2,12,1996,0.8,0.2,61.7
3,12,1996,2.7,5.3,100.2
4,12,1996,3.4,1.5,237.4
5,12,1996,4,0,296.2
6,12,1996,0.7,0,364.6
7,12,1996,-1.7,0,334.9
8,12,1996,-1.7,0,59.3
9,12,1996,-0.9,0,38.6
10,12,1996,-1.6,0,40.1
11,12,1996,-0.7,0,58.8
12,12,1996,-1.3,0,43.5
13,12,1996,0.3,0,33.8
14,12,1996,0.4,0,35.7
15,12,1996,-1.9,0,361.2
16,12,1996,0.8,0.3,43.4
17,12,1996,-2.7,0,180.8
18,12,1996,-0.2,0,89.6
19,12,1996,0.8,0.1,37
20,12,1996,0.1,2.2,158.4
21,12,1996,-4.1,0,159.5
22,12,1996,-8.1,0,441.7
23,12,1996,-7.3,0,123.7
24,12,1996,-5.2,0,71.9
25,12,1996,-8,0,213.7
26,12,1996,-6,0,355.6
27,12,1996,-9.4,0,115.1
28,12,1996,-10.6,0,153.7
29,12,1996,-14.8,0,264.1
30,12,1996,-14,0.5,86
31,12,1996,-12.9,0.1,264.5
1,1,1997,-18.1,0,282.7
2,1,1997,-18.1,0,267.8
3,1,1997,-10,0,96.3
4,1,1997,-8.1,0,134.6
5,1,1997,-9.8,0,313.1
6,1,1997,-5.4,0,121.3
7,1,1997,-5.7,0,114.7
8,1,1997,-6.8,0,79.6
9,1,1997,-5.5,0,139.9
10,1,1997,-6.7,0,197.3
11,1,1997,-6.6,0,139
12,1,1997,-6.2,0,225
13,1,1997,-1.5,0,172.6
14,1,1997,1.4,0,390.7
15,1,1997,-0.8,0,450.4
16,1,1997,-3.6,0,440.7
17,1,1997,-4.1,0,523.9
18,1,1997,-1.4,0,125.7
19,1,1997,1.2,0,110.3
20,1,1997,0.3,1.7,105
21,1,1997,0,0,366
22,1,1997,0.8,0,442.5
23,1,1997,3.7,0,334.3
24,1,1997,1.7,0,177.4
25,1,1997,-0.2,0,165.5
26,1,1997,-2.8,0,516.2
27,1,1997,-4.1,0,604.6
28,1,1997,0,0,86.2
29,1,1997,1.3,0,113.8
30,1,1997,2.3,0.2,108.5
31,1,1997,1.5,0,404.7
1,2,1997,-2.3,0,757.3
2,2,1997,-4.1,0,726.2
3,2,1997,-2.8,0,342.5
4,2,1997,1.5,1.8,340.6
5,2,1997,2,0.5,233.2
6,2,1997,1.4,0,450.5
7,2,1997,4.4,0,619.6
8,2,1997,4.6,0,786.8
9,2,1997,3.7,0,395.5
10,2,1997,8.4,0.1,643.4
11,2,1997,6.1,1,654.2
12,2,1997,4.4,5.2,241.3
13,2,1997,7.2,10,270.3
14,2,1997,3.6,0.8,330.7
15,2,1997,-0.3,0.1,235.1
16,2,1997,-2.4,0,257.6
17,2,1997,-2.5,0,625.6
18,2,1997,1.3,4.9,131.5
19,2,1997,3.3,0,524.6
20,2,1997,4.9,4.7,447
21,2,1997,7,1.4,114.6
22,2,1997,7.3,0,703.4
23,2,1997,9,0,871.6
24,2,1997,9.7,0.6,375
25,2,1997,10.9,11.1,188.6
26,2,1997,6.5,16.2,460.3
27,2,1997,3.9,0,984.9
28,2,1997,6.3,0,1035
1,3,1997,8.9,0,829.1
2,3,1997,12.3,0,1069.4
3,3,1997,7.1,0,971.2
4,3,1997,3.8,0,1209.2
5,3,1997,4.9,0,1214
6,3,1997,5.8,0,302.2
7,3,1997,3.1,0,1338.1
8,3,1997,6.3,0,973.3
9,3,1997,5.7,0,1089.9
10,3,1997,4.9,0,1228.3
11,3,1997,6.8,0,1186.4
12,3,1997,3.7,0,387.5
13,3,1997,4.9,0,165.8
14,3,1997,9,0,405.2
15,3,1997,8.2,5.1,319.5
16,3,1997,3.1,0,1137.6
17,3,1997,-0.1,1,797.2
18,3,1997,-0.2,0,1231.4
19,3,1997,-0.5,6.8,292.1
20,3,1997,-2.5,0,1155.4
21,3,1997,-0.6,0,1203.2
22,3,1997,0.3,0,940.6
23,3,1997,0.6,0,1286
24,3,1997,1.7,0,1325.3
25,3,1997,1.6,0,1308
26,3,1997,4.9,0.3,1463.5
27,3,1997,9.8,0.8,1276.5
28,3,1997,6.4,7.1,847
29,3,1997,4.3,0.4,740.5
30,3,1997,4.8,0,1769.6
31,3,1997,8.6,0.1,1618.4
1,4,1997,9,0,1786
2,4,1997,7.6,0,1123.7
3,4,1997,7,3.4,1265
4,4,1997,3.8,0.3,1321.3
5,4,1997,2.5,13,470
6,4,1997,2,0.3,1393.1
7,4,1997,2,0,1922
8,4,1997,2.6,0,1565.6
9,4,1997,7.2,0,742.1
10,4,1997,8.4,0,1156.4
11,4,1997,6.2,1.3,940
12,4,1997,2.8,0,1521
13,4,1997,3.4,0,1792.3
14,4,1997,6.8,0.9,333.9
15,4,1997,2.3,1.5,1381.3
16,4,1997,2.8,0,1691.9
17,4,1997,5.7,0.1,1024.4
18,4,1997,5.3,1.3,633.2
19,4,1997,3.2,0,1499.5
20,4,1997,2.5,0,2211.6
21,4,1997,3.1,0,1700.2
22,4,1997,4.9,0,1492.4
23,4,1997,5.2,0,2003.9
24,4,1997,9.9,0,2142.3
25,4,1997,9.7,0,1306.7
26,4,1997,7.4,0,2325.4
27,4,1997,11.8,0,1708
28,4,1997,12.1,2.8,1181.5
29,4,1997,11,8.8,1058.5
30,4,1997,9.4,5.4,239.4
1,5,1997,8.9,0,1113.7
2,5,1997,13.6,0,1936.8
3,5,1997,13.3,0,2126.8
4,5,1997,13.2,0,2152.3
5,5,1997,15.5,3.9,1010.8
6,5,1997,15.3,17.5,1882.6
7,5,1997,7.1,0.4,1703.2
8,5,1997,6.7,0.7,917.4
9,5,1997,10.2,0,2042.2
10,5,1997,11.1,0,1727.6
11,5,1997,15.6,0,2077.1
12,5,1997,16.5,0,2305.7
13,5,1997,16,0,1994.1
14,5,1997,18.2,5.4,1781.3
15,5,1997,17,0.6,1740.6
16,5,1997,17.4,0,2279.2
17,5,1997,19.3,0,2355.3
18,5,1997,20.5,0,1617.9
19,5,1997,18.2,0,1779.8
20,5,1997,15.4,2.2,1490.4
21,5,1997,13.9,10.2,1373.7
22,5,1997,9.1,1.5,465.9
23,5,1997,8.3,2.4,993.7
24,5,1997,7.8,0,2027.2
25,5,1997,9.7,0,2775.8
26,5,1997,11.1,1,1647.6
27,5,1997,9.6,5.1,713.5
28,5,1997,9.2,0,1996.5
29,5,1997,9.9,1.1,1511.6
30,5,1997,9.3,0.8,2062.3
31,5,1997,8.6,0,2249.5
1,6,1997,10.3,1.4,1436.2
2,6,1997,13.2,0,2814.2
3,6,1997,13.4,0,2646.7
4,6,1997,16.2,0,2474.5
5,6,1997,18,0,2668.1
6,6,1997,19,0,2467.2
7,6,1997,19.8,0,1881.3
8,6,1997,20.2,0,2859.5
9,6,1997,18.5,0,1976.6
10,6,1997,17.4,0,2821.3
11,6,1997,19.3,0,1870.9
12,6,1997,21.2,1.3,2275.8
13,6,1997,19.7,21.3,1553.3
14,6,1997,18.4,4.5,1916.6
15,6,1997,15.7,0,1515.8
16,6,1997,13.4,0,2341.7
17,6,1997,12.9,0,2813.6
18,6,1997,13.1,0,2808.2
19,6,1997,15.2,0,2259.7
20,6,1997,13.7,2.1,923.5
21,6,1997,15.6,4.3,1423.4
22,6,1997,14,6.6,944.4
23,6,1997,14.5,2,1939.1
24,6,1997,13.3,3.5,1304.8
25,6,1997,12.3,0.1,1666
26,6,1997,15.2,0.4,1249
27,6,1997,16.3,3,948.6
28,6,1997,20,0.5,1813.9
29,6,1997,24.7,7.1,1333.8
30,6,1997,21.8,0.5,1086
1,7,1997,17.1,0,1521.1
2,7,1997,18.6,0,2641
3,7,1997,19.3,4.5,1698.5
4,7,1997,17.4,2.5,1425.1
5,7,1997,17.3,0,2071
6,7,1997,16.2,0,1105.8
7,7,1997,18.6,0,2258.6
8,7,1997,19,0,2249.3
9,7,1997,17.5,0,2182.7
10,7,1997,18.9,0,2499.7
11,7,1997,18.5,0,2590
12,7,1997,18.2,0,2592.5
13,7,1997,16.8,0,2468.5
14,7,1997,17.9,0,2419.2
15,7,1997,17.5,0,1271.9
16,7,1997,18.2,0.4,1244.8
17,7,1997,18.6,27.2,1587.4
18,7,1997,16,19.1,436.2
19,7,1997,16.9,0,1293.2
20,7,1997,15.7,42.1,394
21,7,1997,19.2,7,1805.6
22,7,1997,20.1,0,2604.4
23,7,1997,18.5,0,2256.2
24,7,1997,20,0.1,1879.1
25,7,1997,19.3,8.9,2038.4
26,7,1997,18.1,4.1,1592.2
27,7,1997,19.6,0,1799.3
28,7,1997,18,0,2136.6
29,7,1997,16.9,4.8,1540.3
30,7,1997,18.3,0.1,2395.4
31,7,1997,16.6,9.4,991.6
1,8,1997,15.1,0,1690.7
2,8,1997,16.7,0,2295.2
3,8,1997,19.3,0,1933.7
4,8,1997,20.5,1.2,1690.1
5,8,1997,19.4,0,2346.2
6,8,1997,18.1,0.5,1341
7,8,1997,18.4,0,1685
8,8,1997,20.6,0,2304
9,8,1997,20.7,0,2296.6
10,8,1997,21.5,0,2159.4
11,8,1997,22.1,0,2250.3
12,8,1997,21.8,0,2239.9
13,8,1997,22.3,0,2041.3
14,8,1997,23.8,0,1895.1
15,8,1997,20,0,1078.5
16,8,1997,19.6,0,1942.9
17,8,1997,19.6,0,2270.2
18,8,1997,18.3,0,1881.5
19,8,1997,20.9,0,1822.1
20,8,1997,21.3,0,2078.2
21,8,1997,21.6,0,1945.4
22,8,1997,23,0,1662.8
23,8,1997,21.5,0,971.6
24,8,1997,23.9,0,1585.9
25,8,1997,23.9,0,1993.4
26,8,1997,23.6,0,1877.5
27,8,1997,22.5,0,1646.9
28,8,1997,22.3,0,1789
29,8,1997,14.9,40.4,221
30,8,1997,15.8,21.2,1039.4
31,8,1997,17,0,1799
1,9,1997,19.3,0,1930.3
2,9,1997,20.3,0,1704.2
3,9,1997,18.1,0,546.1
4,9,1997,17.7,0.2,364.3
5,9,1997,19.6,10.7,1408.7
6,9,1997,17,1.4,921.7
7,9,1997,15.7,0,1356.7
8,9,1997,17.1,0,1050.8
9,9,1997,13.9,3.2,1116.9
10,9,1997,12.2,0,902.9
11,9,1997,11.9,0,896.3
12,9,1997,17.3,1.8,1392.9
13,9,1997,13.2,5.6,779.4
14,9,1997,11,0,1407.1
15,9,1997,11.9,0,1549.2
16,9,1997,14.2,0,1675
17,9,1997,15.4,0,1206.4
18,9,1997,11.7,0,470.5
19,9,1997,11.1,0,1351.1
20,9,1997,8.2,0,1295.3
21,9,1997,8,0,1422
22,9,1997,9.2,0,1263.2
23,9,1997,10.5,0,981.7
24,9,1997,11.2,0,1430.6
25,9,1997,11.7,0,1454.4
26,9,1997,11.9,0,1388.3
27,9,1997,11.7,0,792.1
28,9,1997,8.8,0,1447.5
29,9,1997,11.2,0,1324.9
30,9,1997,13.5,0.7,836.6
1,10,1997,11.7,2.3,1119.7
2,10,1997,11.1,1,1008.8
3,10,1997,9.8,0.1,791
4,10,1997,12.6,0,408.7
5,10,1997,14.9,0,316.8
6,10,1997,15,0,1093.3
7,10,1997,15.9,0,717.9
8,10,1997,15.8,0,610.9
9,10,1997,17.8,2.3,419.4
10,10,1997,13.7,12.4,307.6
11,10,1997,10.6,0.5,478.7
12,10,1997,7.9,0.2,643.4
13,10,1997,8.4,1.3,793.9
14,10,1997,5.5,1.5,531.1
15,10,1997,4.3,1.7,507.7
16,10,1997,3.2,0,886.2
17,10,1997,5.3,0,959.8
18,10,1997,10.4,0,712.9
19,10,1997,11.4,0,943.3
20,10,1997,7.9,0,386.2
21,10,1997,1.5,0,966.5
22,10,1997,1.4,0,552.2
23,10,1997,5.3,0,606.2
24,10,1997,2.8,0.9,823.4
25,10,1997,1.7,9.8,239.9
26,10,1997,-0.3,0.1,584.5
27,10,1997,-0.4,0,978
28,10,1997,-1,0,868.6
29,10,1997,2.5,0.9,291.4
30,10,1997,3.2,0,197.6
31,10,1997,2.9,0,199
1,11,1997,1.6,0,544.6
2,11,1997,2.4,0,149.5
3,11,1997,3.4,0.1,684.5
4,11,1997,-0.7,0,686.8
5,11,1997,2.2,0,289.2
6,11,1997,6.1,2.1,287.9
7,11,1997,10.4,0.3,334.3
8,11,1997,7.4,0,260.8
9,11,1997,7.7,0.2,518.2
10,11,1997,8.4,0,523.2
11,11,1997,6.1,0,501.3
12,11,1997,3.3,0,167
13,11,1997,5.4,0,179.7
14,11,1997,4.7,0,142.3
15,11,1997,3.4,3.6,218.5
16,11,1997,2.8,0.6,204.8
17,11,1997,4.9,0,199.5
18,11,1997,1.4,0,313.7
19,11,1997,-1.8,0,371.8
20,11,1997,-0.4,0,484.4
21,11,1997,-0.7,0,148.6
22,11,1997,0.1,0,105.5
23,11,1997,-0.9,0,88.8
24,11,1997,-0.7,0,77.7
25,11,1997,0.2,0,116.9
26,11,1997,0.1,0,100.4
27,11,1997,-1.9,0,303.1
28,11,1997,-1,0,118.1
29,11,1997,2.3,1.2,165.4
30,11,1997,5.7,0.1,231
1,12,1997,2.4,1,120.1
2,12,1997,-0.8,0,172
3,12,1997,1,0,116.6
4,12,1997,1.5,0.8,114.2
5,12,1997,-0.7,0.2,291.7
6,12,1997,1,1.8,163.2
7,12,1997,3.8,2.4,94.6
8,12,1997,4.2,0,211.6
9,12,1997,3.5,0,232
10,12,1997,6,11.9,99.3
11,12,1997,8.9,4.1,211.9
12,12,1997,7,3.6,167.3
13,12,1997,3.4,1.1,92.3
14,12,1997,1.9,4.4,209.2
15,12,1997,-3.1,0,72.2
16,12,1997,-9.7,0,331.7
17,12,1997,-11.4,0,379.7
18,12,1997,-6.7,0,353.5
19,12,1997,-3.5,1.8,155.8
20,12,1997,-1.8,0,187.9
21,12,1997,0.1,3.9,90.1
22,12,1997,-0.4,0,136.2
23,12,1997,0,0,76.9
24,12,1997,2.2,0.7,210.8
25,12,1997,8.1,5.8,366.7
26,12,1997,9.1,0.1,276.9
27,12,1997,5.4,3.2,151.3
28,12,1997,3.2,0.7,179.9
29,12,1997,2.7,0.9,163.9
30,12,1997,1.9,0,345.3
31,12,1997,2.9,0,238.1
1,1,1998,5.4,0.1,235.9
2,1,1998,4.7,0.9,216.5
3,1,1998,7.2,5.5,292.2
4,1,1998,5.2,1.3,237.7
5,1,1998,6.3,5.4,262.6
6,1,1998,4.2,1.4,108.8
7,1,1998,5.3,7.3,112.7
8,1,1998,6.7,5.9,221.8
9,1,1998,7.7,17.5,66.8
10,1,1998,8.8,0,328.2
11,1,1998,4.1,0,464.3
12,1,1998,3.2,0,449.9
13,1,1998,0.7,0,337.9
14,1,1998,2.5,0,403.9
15,1,1998,4.8,0,334.8
16,1,1998,4.8,0.9,161
17,1,1998,4.6,0.9,308.8
18,1,1998,4,0,327.4
19,1,1998,3.2,0.4,186.1
20,1,1998,1.8,5.7,108.4
21,1,1998,0.1,0,130.5
22,1,1998,1.7,0,207.1
23,1,1998,-0.9,0,184.7
24,1,1998,-2.2,2.8,92
25,1,1998,-5.4,0,230.2
26,1,1998,-7.5,0,270.4
27,1,1998,-6.3,0,264.5
28,1,1998,-1.9,0.8,177.7
29,1,1998,-3.9,0,659.5
30,1,1998,-0.3,2.8,159
31,1,1998,-5.7,0,733
1,2,1998,-9,0,795.2
2,2,1998,-7.4,0.4,614.5
3,2,1998,-1.8,0.2,295.2
4,2,1998,-1,0,712.1
5,2,1998,1.7,0,427
6,2,1998,3.4,0.3,263.9
7,2,1998,2.8,0.2,634.7
8,2,1998,3,1.2,309.2
9,2,1998,4.7,0,572
10,2,1998,5.4,0,545
11,2,1998,7.2,0,522.4
12,2,1998,10.8,2.1,316.4
13,2,1998,10,6.4,110.9
14,2,1998,11.2,0,356.8
15,2,1998,10.7,1.2,231.5
16,2,1998,10.3,1.4,300.6
17,2,1998,3.8,0.3,997.6
18,2,1998,5.4,0,271.1
19,2,1998,6.1,0,787.3
20,2,1998,5.9,0,373.7
21,2,1998,7.5,0,837.7
22,2,1998,8.9,0,644.8
23,2,1998,4.1,0,755.3
24,2,1998,8.3,1.2,236.5
25,2,1998,8,0.2,285.8
26,2,1998,8.5,0,338.4
27,2,1998,9,0,383.4
28,2,1998,4.6,5.3,281.9
1,3,1998,2,0.4,618.1
2,3,1998,2.4,3,512.3
3,3,1998,7.4,9,341.3
4,3,1998,13.1,3.5,515.5
5,3,1998,4.8,2.2,564.5
6,3,1998,2.5,2.6,756.7
7,3,1998,5.9,19.5,289.1
8,3,1998,4.2,3.6,334.8
9,3,1998,-0.6,0,1334.9
10,3,1998,-0.8,1.1,1303.9
11,3,1998,-0.6,0,1428.1
12,3,1998,-0.7,0,844.2
13,3,1998,1.5,0.7,1008
14,3,1998,4.3,0,1273.3
15,3,1998,1.1,0,704.2
16,3,1998,3.8,4.4,560.5
17,3,1998,7.8,8.6,305.6
18,3,1998,7.6,0.3,604.1
19,3,1998,3.8,0.2,1339.9
20,3,1998,2.8,1.5,1425.6
21,3,1998,1.4,0,1348.9
22,3,1998,0.5,0,1170.4
23,3,1998,0.8,0,1550.9
24,3,1998,0.5,0,1744.6
25,3,1998,0.2,0,1705
26,3,1998,3.2,0,1696.7
27,3,1998,6.1,0.3,574.2
28,3,1998,9,0,951.8
29,3,1998,9.3,0,1662.5
30,3,1998,9.7,0,1197.4
31,3,1998,13,0,1258.2
1,4,1998,11.3,4,1282.7
2,4,1998,5.9,9.3,259.2
3,4,1998,9.7,0.5,537.1
4,4,1998,10.8,3.2,776.9
5,4,1998,10.5,0.6,1317.6
6,4,1998,9.6,0,1300.7
7,4,1998,7.3,4.8,438.1
8,4,1998,6.4,5.5,511.9
9,4,1998,4.2,2.3,419.4
10,4,1998,9,1.9,1786
11,4,1998,7.3,3.4,618.8
12,4,1998,5.8,0.6,1019.5
13,4,1998,5.3,3.6,1203.5
14,4,1998,4.3,0,1533.2
15,4,1998,8,0,1359.4
16,4,1998,7.4,0.2,1133.6
17,4,1998,6.4,0.1,995.8
18,4,1998,5.8,0.6,330.1
19,4,1998,5.8,0.2,966.2
20,4,1998,7.9,0,1930
21,4,1998,8.7,10.9,775.1
22,4,1998,8.5,0.1,1293.1
23,4,1998,10.7,0,1707.5
24,4,1998,12.7,0.1,1527.8
25,4,1998,13.9,0,1980
26,4,1998,16,1.5,1377
27,4,1998,18.1,0,1759.7
28,4,1998,14.9,0,820.1
29,4,1998,16.4,0,1782.7
30,4,1998,17.4,0,2107.8
1,5,1998,16.3,0,2144.9
2,5,1998,15.6,13.1,2287.1
3,5,1998,13.4,1.1,1882.8
4,5,1998,8,3.5,747.7
5,5,1998,8.7,0.3,1144.1
6,5,1998,10.5,0.6,830.9
7,5,1998,14.1,0,1142.6
8,5,1998,16.3,0,2083.7
9,5,1998,17.3,0,2390.4
10,5,1998,20.4,0,2506
11,5,1998,19.4,0,2308.7
12,5,1998,18.8,0,2335
13,5,1998,13.9,0,2236.7
14,5,1998,11.2,0,2728.4
15,5,1998,11.9,0,1786.7
16,5,1998,12,0,2609.3
17,5,1998,14,0,1967
18,5,1998,15.6,0,2400.5
19,5,1998,16.2,0,2643.8
20,5,1998,13.8,0,2485.1
21,5,1998,11.1,2.1,1874.5
22,5,1998,8.7,1,1509.8
23,5,1998,9.9,0,1785.6
